Dyad,Cov,SectionStartTime,SoundID,Start,End,Duration,SoundType,S_Around_Overall_Time,S_Monitor_Overall_Time,S_Keyboard_Overall_Time,S_Face_Overall_Time,S_Around_Mean,S_Monitor_Mean,S_Keyboard_Mean,S_Face_Mean,S_NoFace_Mean,S_CompOnly_Mean,S_BodyOnly_Mean,S_Around_Median,S_Monitor_Median,S_Keyboard_Median,S_Face_Median,S_NoFace_Median,S_CompOnly_Median,S_BodyOnly_Median,S_Around_PopularSD,S_Monitor_PopularSD,S_Keyboard_PopularSD,S_Face_PopularSD,S_NoFace_PopularSD,S_CompOnly_PopularSD,S_BodyOnly_PopularSD,S_Around_Frequency,S_Monitor_Frequency,S_Keyboard_Frequency,S_Face_Frequency,S_NoFace_Frequency,S_CompOnly_Frequency,S_BodyOnly_Frequency,S_Around_Max,S_Monitor_Max,S_Keyboard_Max,S_Face_Max,S_NoFace_Max,S_CompOnly_Max,S_BodyOnly_Max,S_Around_Min,S_Monitor_Min,S_Keyboard_Min,S_Face_Min,S_NoFace_Min,S_CompOnly_Min,S_BodyOnly_Min
65,2,6000,19,7940,7985,46,3,0.0,8.0,0.0,38.0,0.0,8.0,0.0,19.0,8.0,8.0,19.0,0.0,8.0,0.0,19.0,8.0,8.0,19.0,0.0,0.0,0.0,14.0,0.0,0.0,14.0,0.0,1.0,0.0,2.0,1.0,1.0,2.0,0.0,8.0,0.0,33.0,8.0,8.0,33.0,0.0,8.0,0.0,5.0,8.0,8.0,5.0
65,2,6000,20,7986,8091,106,1,40.0,0.0,0.0,66.0,20.0,0.0,0.0,33.0,20.0,0.0,33.0,20.0,0.0,0.0,33.0,20.0,0.0,33.0,9.0,0.0,0.0,13.0,9.0,0.0,13.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,29.0,0.0,0.0,46.0,29.0,0.0,46.0,11.0,0.0,0.0,20.0,11.0,0.0,20.0
65,2,6000,21,8092,8120,29,3,29.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,29.0,0.0,0.0,29.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,29.0,0.0,0.0,0.0,29.0,0.0,0.0,29.0,0.0,0.0,0.0,29.0,0.0,0.0
65,2,6000,22,8121,8763,643,1,7.0,57.0,99.0,480.0,7.0,28.5,33.0,96.0,32.600000000000001,39.0,193.0,7.0,28.5,36.0,105.0,32.0,37.5,199.0,0.0,3.5,9.6263527187957685,58.678786626855192,18.596773913773323,15.083103128998356,133.15654946966248,1.0,2.0,3.0,5.0,5.0,4.0,3.0,7.0,32.0,43.0,187.0,61.0,61.0,353.0,7.0,25.0,20.0,27.0,7.0,20.0,27.0
65,2,6000,23,8764,8800,37,3,0.0,0.0,0.0,37.0,0.0,0.0,0.0,37.0,0.0,0.0,37.0,0.0,0.0,0.0,37.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,37.0,0.0,0.0,37.0,0.0,0.0,0.0,37.0,0.0,0.0,37.0
65,2,6000,24,8801,8860,60,1,0.0,0.0,0.0,60.0,0.0,0.0,0.0,60.0,0.0,0.0,60.0,0.0,0.0,0.0,60.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,60.0,0.0,0.0,60.0,0.0,0.0,0.0,60.0,0.0,0.0,60.0
65,2,6000,25,8861,8876,16,3,0.0,0.0,0.0,16.0,0.0,0.0,0.0,16.0,0.0,0.0,16.0,0.0,0.0,0.0,16.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,16.0,0.0,0.0,0.0,16.0,0.0,0.0,16.0
65,2,6000,26,8877,8961,85,1,19.0,0.0,0.0,66.0,19.0,0.0,0.0,66.0,19.0,0.0,66.0,19.0,0.0,0.0,66.0,19.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,19.0,0.0,0.0,66.0,19.0,0.0,66.0,19.0,0.0,0.0,66.0,19.0,0.0,66.0
65,2,6000,27,8962,8999,38,3,21.0,0.0,0.0,17.0,21.0,0.0,0.0,17.0,21.0,0.0,17.0,21.0,0.0,0.0,17.0,21.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0,0.0,0.0,17.0,21.0,0.0,17.0,21.0,0.0,0.0,17.0,21.0,0.0,17.0
66,1,0,0,0,95,96,1,17.0,0.0,23.0,56.0,17.0,0.0,23.0,28.0,20.0,23.0,79.0,17.0,0.0,23.0,28.0,20.0,23.0,79.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,17.0,0.0,23.0,29.0,23.0,23.0,79.0,17.0,0.0,23.0,27.0,17.0,23.0,79.0
66,1,0,1,96,140,45,3,0.0,33.0,0.0,12.0,0.0,33.0,0.0,6.0,33.0,33.0,6.0,0.0,33.0,0.0,6.0,33.0,33.0,6.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,1.0,0.0,2.0,1.0,1.0,2.0,0.0,33.0,0.0,10.0,33.0,33.0,10.0,0.0,33.0,0.0,2.0,33.0,33.0,2.0
66,1,0,2,141,149,9,1,0.0,0.0,0.0,9.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0
66,1,0,3,150,197,48,3,0.0,5.0,0.0,43.0,0.0,5.0,0.0,21.5,5.0,5.0,21.5,0.0,5.0,0.0,21.5,5.0,5.0,21.5,0.0,0.0,0.0,18.5,0.0,0.0,18.5,0.0,1.0,0.0,2.0,1.0,1.0,2.0,0.0,5.0,0.0,40.0,5.0,5.0,40.0,0.0,5.0,0.0,3.0,5.0,5.0,3.0
66,1,0,4,198,388,191,1,0.0,0.0,72.0,119.0,0.0,0.0,36.0,39.666666666666664,36.0,36.0,191.0,0.0,0.0,36.0,32.0,36.0,36.0,191.0,0.0,0.0,18.0,27.884683171152503,18.0,18.0,0.0,0.0,0.0,2.0,3.0,2.0,2.0,1.0,0.0,0.0,54.0,77.0,54.0,54.0,191.0,0.0,0.0,18.0,10.0,18.0,18.0,191.0
66,1,0,5,389,455,67,3,0.0,33.0,0.0,34.0,0.0,33.0,0.0,17.0,33.0,33.0,17.0,0.0,33.0,0.0,17.0,33.0,33.0,17.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,1.0,0.0,2.0,1.0,1.0,2.0,0.0,33.0,0.0,23.0,33.0,33.0,23.0,0.0,33.0,0.0,11.0,33.0,33.0,11.0
66,1,0,6,456,476,21,1,1.0,0.0,0.0,20.0,1.0,0.0,0.0,20.0,1.0,0.0,20.0,1.0,0.0,0.0,20.0,1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,20.0,1.0,0.0,20.0,1.0,0.0,0.0,20.0,1.0,0.0,20.0
66,1,0,7,477,507,31,3,8.0,0.0,0.0,23.0,8.0,0.0,0.0,23.0,8.0,0.0,23.0,8.0,0.0,0.0,23.0,8.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,8.0,0.0,0.0,23.0,8.0,0.0,23.0,8.0,0.0,0.0,23.0,8.0,0.0,23.0
66,1,0,8,508,673,166,1,23.0,27.0,18.0,98.0,23.0,27.0,18.0,32.666666666666664,34.0,45.0,38.666666666666664,23.0,27.0,18.0,30.0,34.0,45.0,30.0,0.0,0.0,0.0,22.125902367034783,11.0,0.0,30.025914733036121,1.0,1.0,1.0,3.0,2.0,1.0,3.0,23.0,27.0,18.0,61.0,45.0,45.0,79.0,23.0,27.0,18.0,7.0,23.0,45.0,7.0
66,1,0,9,674,723,50,3,0.0,0.0,0.0,50.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0
66,1,0,10,724,746,23,1,0.0,6.0,0.0,17.0,0.0,6.0,0.0,17.0,6.0,6.0,17.0,0.0,6.0,0.0,17.0,6.0,6.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,6.0,0.0,17.0,6.0,6.0,17.0,0.0,6.0,0.0,17.0,6.0,6.0,17.0
66,1,0,11,747,767,21,3,0.0,11.0,0.0,10.0,0.0,11.0,0.0,10.0,11.0,11.0,10.0,0.0,11.0,0.0,10.0,11.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,11.0,0.0,10.0,11.0,11.0,10.0,0.0,11.0,0.0,10.0,11.0,11.0,10.0
66,1,0,12,768,854,87,1,0.0,0.0,13.0,74.0,0.0,0.0,13.0,74.0,13.0,13.0,87.0,0.0,0.0,13.0,74.0,13.0,13.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,13.0,74.0,13.0,13.0,87.0,0.0,0.0,13.0,74.0,13.0,13.0,87.0
66,1,0,13,855,898,44,3,0.0,0.0,0.0,44.0,0.0,0.0,0.0,44.0,0.0,0.0,44.0,0.0,0.0,0.0,44.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,44.0,0.0,0.0,44.0,0.0,0.0,0.0,44.0,0.0,0.0,44.0
66,1,0,14,899,945,47,1,0.0,12.0,0.0,35.0,0.0,12.0,0.0,35.0,12.0,12.0,35.0,0.0,12.0,0.0,35.0,12.0,12.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,12.0,0.0,35.0,12.0,12.0,35.0,0.0,12.0,0.0,35.0,12.0,12.0,35.0
66,1,0,15,946,976,31,3,0.0,13.0,0.0,18.0,0.0,13.0,0.0,18.0,13.0,13.0,18.0,0.0,13.0,0.0,18.0,13.0,13.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,13.0,0.0,18.0,13.0,13.0,18.0,0.0,13.0,0.0,18.0,13.0,13.0,18.0
66,1,0,16,977,1236,260,1,32.0,49.0,67.0,112.0,32.0,49.0,33.5,28.0,49.333333333333336,38.666666666666664,59.666666666666664,32.0,49.0,33.5,21.5,49.0,35.0,41.0,0.0,0.0,1.5,24.197107265125723,11.841546445554407,7.4087035902976233,54.689019820151188,1.0,1.0,2.0,4.0,3.0,3.0,3.0,32.0,49.0,35.0,65.0,64.0,49.0,134.0,32.0,49.0,32.0,4.0,35.0,32.0,4.0
66,1,0,17,1237,1327,91,3,16.0,0.0,0.0,75.0,16.0,0.0,0.0,37.5,16.0,0.0,37.5,16.0,0.0,0.0,37.5,16.0,0.0,37.5,0.0,0.0,0.0,16.5,0.0,0.0,16.5,1.0,0.0,0.0,2.0,1.0,0.0,2.0,16.0,0.0,0.0,54.0,16.0,0.0,54.0,16.0,0.0,0.0,21.0,16.0,0.0,21.0
66,1,0,18,1328,1528,201,1,0.0,28.0,70.0,103.0,0.0,28.0,35.0,34.333333333333336,32.666666666666664,32.666666666666664,86.5,0.0,28.0,35.0,17.0,28.0,28.0,86.5,0.0,0.0,19.0,29.601051032391098,15.86050300449376,15.86050300449376,53.5,0.0,1.0,2.0,3.0,3.0,3.0,2.0,0.0,28.0,54.0,76.0,54.0,54.0,140.0,0.0,28.0,16.0,10.0,16.0,16.0,33.0
66,1,0,19,1529,1596,68,3,0.0,0.0,2.0,66.0,0.0,0.0,2.0,66.0,2.0,2.0,68.0,0.0,0.0,2.0,66.0,2.0,2.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,66.0,2.0,2.0,68.0,0.0,0.0,2.0,66.0,2.0,2.0,68.0
66,1,0,20,1597,1603,7,1,7.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0
66,1,0,21,1604,1715,112,3,33.0,0.0,7.0,72.0,33.0,0.0,7.0,72.0,20.0,7.0,79.0,33.0,0.0,7.0,72.0,20.0,7.0,79.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,33.0,0.0,7.0,72.0,33.0,7.0,79.0,33.0,0.0,7.0,72.0,7.0,7.0,79.0
66,1,0,22,1716,2021,306,1,17.0,15.0,101.0,173.0,17.0,15.0,25.25,28.833333333333332,22.166666666666668,23.199999999999999,91.333333333333329,17.0,15.0,28.5,15.0,21.5,26.0,131.0,0.0,0.0,12.577261228105266,26.251454986131506,11.171640683245927,11.973303637676613,56.805711762893075,1.0,1.0,4.0,6.0,6.0,5.0,3.0,17.0,15.0,39.0,72.0,39.0,39.0,132.0,17.0,15.0,5.0,2.0,5.0,5.0,11.0
66,1,0,23,2022,2149,128,3,13.0,12.0,0.0,103.0,13.0,12.0,0.0,34.333333333333336,12.5,12.0,34.333333333333336,13.0,12.0,0.0,44.0,12.5,12.0,44.0,0.0,0.0,0.0,16.579773487261185,0.5,0.0,16.579773487261185,1.0,1.0,0.0,3.0,2.0,1.0,3.0,13.0,12.0,0.0,48.0,13.0,12.0,48.0,13.0,12.0,0.0,11.0,12.0,12.0,11.0
66,1,0,24,2150,2181,32,1,0.0,10.0,0.0,22.0,0.0,10.0,0.0,11.0,10.0,10.0,11.0,0.0,10.0,0.0,11.0,10.0,10.0,11.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,1.0,1.0,2.0,0.0,10.0,0.0,14.0,10.0,10.0,14.0,0.0,10.0,0.0,8.0,10.0,10.0,8.0
66,1,0,25,2182,2221,40,3,0.0,13.0,0.0,27.0,0.0,13.0,0.0,13.5,13.0,13.0,13.5,0.0,13.0,0.0,13.5,13.0,13.0,13.5,0.0,0.0,0.0,6.5,0.0,0.0,6.5,0.0,1.0,0.0,2.0,1.0,1.0,2.0,0.0,13.0,0.0,20.0,13.0,13.0,20.0,0.0,13.0,0.0,7.0,13.0,13.0,7.0
66,1,0,26,2222,2380,159,1,24.0,0.0,78.0,57.0,24.0,0.0,39.0,14.25,34.0,39.0,67.5,24.0,0.0,39.0,13.0,24.0,39.0,67.5,0.0,0.0,16.0,4.1457809879442502,14.854853303438128,16.0,55.5,1.0,0.0,2.0,4.0,3.0,2.0,2.0,24.0,0.0,55.0,21.0,55.0,55.0,123.0,24.0,0.0,23.0,10.0,23.0,23.0,12.0
66,1,0,27,2381,2433,53,3,0.0,34.0,0.0,19.0,0.0,34.0,0.0,9.5,34.0,34.0,9.5,0.0,34.0,0.0,9.5,34.0,34.0,9.5,0.0,0.0,0.0,3.5,0.0,0.0,3.5,0.0,1.0,0.0,2.0,1.0,1.0,2.0,0.0,34.0,0.0,13.0,34.0,34.0,13.0,0.0,34.0,0.0,6.0,34.0,34.0,6.0
66,1,0,28,2434,2439,6,1,0.0,0.0,3.0,3.0,0.0,0.0,3.0,3.0,3.0,3.0,6.0,0.0,0.0,3.0,3.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,3.0,3.0,3.0,6.0,0.0,0.0,3.0,3.0,3.0,3.0,6.0
66,1,0,29,2440,2511,72,3,26.0,0.0,7.0,39.0,26.0,0.0,7.0,39.0,33.0,7.0,23.0,26.0,0.0,7.0,39.0,33.0,7.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,26.0,0.0,7.0,39.0,33.0,7.0,39.0,26.0,0.0,7.0,39.0,33.0,7.0,7.0
66,1,0,30,2512,2675,164,1,13.0,13.0,45.0,93.0,13.0,13.0,15.0,23.25,17.75,14.5,69.0,13.0,13.0,12.0,20.0,18.0,12.5,69.0,0.0,0.0,6.4807406984078604,12.871965661856001,7.3612159321677284,5.6789083458002736,17.0,1.0,1.0,3.0,4.0,4.0,4.0,2.0,13.0,13.0,24.0,44.0,26.0,24.0,86.0,13.0,13.0,9.0,9.0,9.0,9.0,52.0
66,1,0,31,2676,2739,64,3,0.0,0.0,11.0,53.0,0.0,0.0,11.0,53.0,11.0,11.0,64.0,0.0,0.0,11.0,53.0,11.0,11.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,11.0,53.0,11.0,11.0,64.0,0.0,0.0,11.0,53.0,11.0,11.0,64.0
66,1,0,32,2740,2819,80,1,0.0,0.0,0.0,80.0,0.0,0.0,0.0,80.0,0.0,0.0,80.0,0.0,0.0,0.0,80.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,80.0,0.0,0.0,80.0,0.0,0.0,0.0,80.0,0.0,0.0,80.0
66,1,0,33,2820,2840,21,3,0.0,0.0,0.0,21.0,0.0,0.0,0.0,21.0,0.0,0.0,21.0,0.0,0.0,0.0,21.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,21.0,0.0,0.0,21.0,0.0,0.0,0.0,21.0,0.0,0.0,21.0
66,1,0,34,2841,2995,155,1,45.0,29.0,7.0,74.0,22.5,29.0,7.0,18.5,20.25,18.0,20.25,22.5,29.0,7.0,19.0,19.5,18.0,22.5,12.5,0.0,0.0,6.9821200218844703,11.986972094736853,11.0,6.7592529172978875,2.0,1.0,1.0,4.0,4.0,2.0,4.0,35.0,29.0,7.0,27.0,35.0,29.0,27.0,10.0,29.0,7.0,9.0,7.0,7.0,9.0
66,1,0,35,2996,2999,4,3,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,4.0,4.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,0.0,4.0,4.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0,4.0
66,1,3000,0,3000,3051,52,3,0.0,0.0,23.0,29.0,0.0,0.0,23.0,29.0,23.0,23.0,52.0,0.0,0.0,23.0,29.0,23.0,23.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,23.0,29.0,23.0,23.0,52.0,0.0,0.0,23.0,29.0,23.0,23.0,52.0
66,1,3000,1,3052,3608,557,1,157.0,77.0,118.0,205.0,39.25,25.666666666666668,23.600000000000001,29.285714285714285,50.285714285714285,27.857142857142858,53.833333333333336,17.5,23.0,24.0,34.0,24.0,23.0,44.5,40.326015176310193,17.249798710580816,12.815615474880635,14.068346290411633,56.519817727221735,22.177392423228603,40.658810716607157,4.0,3.0,5.0,7.0,7.0,7.0,6.0,109.0,48.0,46.0,46.0,182.0,73.0,111.0,13.0,6.0,8.0,11.0,8.0,6.0,11.0
66,1,3000,2,3609,3773,165,3,0.0,24.0,0.0,141.0,0.0,24.0,0.0,141.0,24.0,24.0,141.0,0.0,24.0,0.0,141.0,24.0,24.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,24.0,0.0,141.0,24.0,24.0,141.0,0.0,24.0,0.0,141.0,24.0,24.0,141.0
66,1,3000,3,3774,3780,7,1,0.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0
66,1,3000,4,3781,3821,41,3,10.0,0.0,0.0,31.0,10.0,0.0,0.0,15.5,10.0,0.0,15.5,10.0,0.0,0.0,15.5,10.0,0.0,15.5,0.0,0.0,0.0,13.5,0.0,0.0,13.5,1.0,0.0,0.0,2.0,1.0,0.0,2.0,10.0,0.0,0.0,29.0,10.0,0.0,29.0,10.0,0.0,0.0,2.0,10.0,0.0,2.0
66,1,3000,5,3822,3878,57,1,0.0,18.0,0.0,39.0,0.0,18.0,0.0,19.5,18.0,18.0,19.5,0.0,18.0,0.0,19.5,18.0,18.0,19.5,0.0,0.0,0.0,10.5,0.0,0.0,10.5,0.0,1.0,0.0,2.0,1.0,1.0,2.0,0.0,18.0,0.0,30.0,18.0,18.0,30.0,0.0,18.0,0.0,9.0,18.0,18.0,9.0
66,1,3000,6,3879,3924,46,3,0.0,0.0,28.0,18.0,0.0,0.0,28.0,9.0,28.0,28.0,46.0,0.0,0.0,28.0,9.0,28.0,28.0,46.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,28.0,17.0,28.0,28.0,46.0,0.0,0.0,28.0,1.0,28.0,28.0,46.0
66,1,3000,7,3925,5346,1422,1,440.0,141.0,422.0,419.0,36.666666666666664,28.199999999999999,42.200000000000003,38.090909090909093,91.181818181818187,46.916666666666664,64.692307692307693,27.0,31.0,32.5,34.0,38.0,32.0,65.0,29.906335263433551,16.951696080333672,28.51946703569336,24.857611036587588,124.15958805418583,39.214067062159664,30.223232570032089,12.0,5.0,10.0,11.0,11.0,12.0,13.0,111.0,55.0,90.0,78.0,403.0,142.0,118.0,7.0,9.0,6.0,7.0,7.0,9.0,14.0
66,1,3000,8,5347,5568,222,3,46.0,64.0,0.0,112.0,46.0,32.0,0.0,56.0,36.666666666666664,32.0,56.0,46.0,32.0,0.0,56.0,44.0,32.0,56.0,0.0,12.0,0.0,1.0,11.813363431112901,12.0,1.0,1.0,2.0,0.0,2.0,3.0,2.0,2.0,46.0,44.0,0.0,57.0,46.0,44.0,57.0,46.0,20.0,0.0,55.0,20.0,20.0,55.0
66,1,3000,9,5569,5571,3,1,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,0.0
66,1,3000,10,5572,5608,37,3,0.0,21.0,0.0,16.0,0.0,21.0,0.0,16.0,21.0,21.0,16.0,0.0,21.0,0.0,16.0,21.0,21.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,21.0,0.0,16.0,21.0,21.0,16.0,0.0,21.0,0.0,16.0,21.0,21.0,16.0
66,1,3000,11,5609,5619,11,1,0.0,0.0,0.0,11.0,0.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,0.0,11.0,0.0,0.0,11.0
66,1,3000,12,5620,5997,378,3,41.0,190.0,19.0,128.0,41.0,47.5,19.0,32.0,83.333333333333329,52.25,29.399999999999999,41.0,41.0,19.0,21.0,90.0,50.5,19.0,0.0,27.032387981826542,0.0,31.208973068654469,50.84180257316698,28.673812093964763,28.394365638274085,1.0,4.0,1.0,4.0,3.0,4.0,5.0,41.0,90.0,19.0,84.0,142.0,90.0,84.0,41.0,18.0,19.0,2.0,18.0,18.0,2.0
66,1,3000,13,5998,5999,2,1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
66,1,6000,0,6000,6008,9,1,0.0,3.0,0.0,6.0,0.0,3.0,0.0,6.0,3.0,3.0,6.0,0.0,3.0,0.0,6.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,0.0,6.0,3.0,3.0,6.0,0.0,3.0,0.0,6.0,3.0,3.0,6.0
66,1,6000,1,6009,6031,23,3,0.0,19.0,0.0,4.0,0.0,19.0,0.0,4.0,19.0,19.0,4.0,0.0,19.0,0.0,4.0,19.0,19.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,19.0,0.0,4.0,19.0,19.0,4.0,0.0,19.0,0.0,4.0,19.0,19.0,4.0
66,1,6000,2,6032,6242,211,1,0.0,88.0,21.0,102.0,0.0,44.0,10.5,25.5,36.333333333333336,36.333333333333336,41.0,0.0,44.0,10.5,26.0,25.0,25.0,40.0,0.0,25.0,4.5,15.041608956491324,23.456816114345575,23.456816114345575,4.5460605656619517,0.0,2.0,2.0,4.0,3.0,3.0,3.0,0.0,69.0,15.0,41.0,69.0,69.0,47.0,0.0,19.0,6.0,9.0,15.0,15.0,36.0
66,1,6000,3,6243,6321,79,3,10.0,22.0,0.0,47.0,10.0,22.0,0.0,23.5,16.0,22.0,23.5,10.0,22.0,0.0,23.5,16.0,22.0,23.5,0.0,0.0,0.0,3.5,6.0,0.0,3.5,1.0,1.0,0.0,2.0,2.0,1.0,2.0,10.0,22.0,0.0,27.0,22.0,22.0,27.0,10.0,22.0,0.0,20.0,10.0,22.0,20.0
66,1,6000,4,6322,6322,1,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
