Dyad,Cov,SectionStartTime,TalkID,Start,End,Duration,TalkType,S_Around_Overall_Time,S_Monitor_Overall_Time,S_Keyboard_Overall_Time,S_Face_Overall_Time,S_Around_Mean,S_Monitor_Mean,S_Keyboard_Mean,S_Face_Mean,S_NoFace_Mean,S_CompOnly_Mean,S_BodyOnly_Mean,S_Around_Median,S_Monitor_Median,S_Keyboard_Median,S_Face_Median,S_NoFace_Median,S_CompOnly_Median,S_BodyOnly_Median,S_Around_PopularSD,S_Monitor_PopularSD,S_Keyboard_PopularSD,S_Face_PopularSD,S_NoFace_PopularSD,S_CompOnly_PopularSD,S_BodyOnly_PopularSD,S_Around_Frequency,S_Monitor_Frequency,S_Keyboard_Frequency,S_Face_Frequency,S_NoFace_Frequency,S_CompOnly_Frequency,S_BodyOnly_Frequency,S_Around_Max,S_Monitor_Max,S_Keyboard_Max,S_Face_Max,S_NoFace_Max,S_CompOnly_Max,S_BodyOnly_Max,S_Around_Min,S_Monitor_Min,S_Keyboard_Min,S_Face_Min,S_NoFace_Min,S_CompOnly_Min,S_BodyOnly_Min,S_NoSpeak_Overall_Time,S_Typing_Overall_Time,S_Speaking_Overall_Time,S_SSS_Overall_Time,S_Hovering_Overall_Time,S_NoSpeak_Mean,S_Typing_Mean,S_Speaking_Mean,S_SSS_Mean,S_Hovering_Mean,S_Sound_Mean,S_NoSound_Mean,S_NoSpeak_Median,S_Typing_Median,S_Speaking_Median,S_SSS_Median,S_Hovering_Median,S_Sound_Median,S_NoSound_Median,S_NoSpeak_PopularSD,S_Typing_PopularSD,S_Speaking_PopularSD,S_SSS_PopularSD,S_Hovering_PopularSD,S_Sound_PopularSD,S_NoSound_PopularSD,S_NoSpeak_Frequency,S_Typing_Frequency,S_Speaking_Frequency,S_SSS_Frequency,S_Hovering_Frequency,S_Sound_Frequency,S_NoSound_Frequency,S_NoSpeak_Max,S_Typing_Max,S_Speaking_Max,S_SSS_Max,S_Hovering_Max,S_Sound_Max,S_NoSound_Max,S_NoSpeak_Min,S_Typing_Min,S_Speaking_Min,S_SSS_Min,S_Hovering_Min,S_Sound_Min,S_NoSound_Min
66,1,0,22,2260,2380,121,2,24.0,0.0,50.0,47.0,24.0,0.0,25.0,15.666666666666666,24.666666666666668,25.0,48.5,24.0,0.0,25.0,14.0,24.0,25.0,48.5,0.0,0.0,2.0,3.858612300930075,1.699673171197595,2.0,36.5,1.0,0.0,2.0,3.0,3.0,2.0,2.0,24.0,0.0,27.0,21.0,27.0,27.0,85.0,24.0,0.0,23.0,12.0,23.0,23.0,12.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,121.0,121.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,121.0,0.0,0.0,0.0,0.0,0.0,121.0,121.0,0.0,0.0,0.0,0.0,0.0,121.0
66,1,0,23,2381,2433,53,3,0.0,34.0,0.0,19.0,0.0,34.0,0.0,9.5,34.0,34.0,9.5,0.0,34.0,0.0,9.5,34.0,34.0,9.5,0.0,0.0,0.0,3.5,0.0,0.0,3.5,0.0,1.0,0.0,2.0,1.0,1.0,2.0,0.0,34.0,0.0,13.0,34.0,34.0,13.0,0.0,34.0,0.0,6.0,34.0,34.0,6.0,53.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,53.0,53.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,53.0,0.0,0.0,0.0,0.0,0.0,53.0,53.0,0.0,0.0,0.0,0.0,0.0,53.0
66,1,0,24,2434,2538,105,1,26.0,0.0,10.0,69.0,26.0,0.0,10.0,34.5,36.0,10.0,39.5,26.0,0.0,10.0,34.5,36.0,10.0,39.5,0.0,0.0,0.0,31.5,0.0,0.0,26.5,1.0,0.0,1.0,2.0,1.0,1.0,2.0,26.0,0.0,10.0,66.0,36.0,10.0,66.0,26.0,0.0,10.0,3.0,36.0,10.0,13.0,33.0,0.0,72.0,0.0,0.0,16.5,0.0,72.0,0.0,0.0,72.0,16.5,16.5,0.0,72.0,0.0,0.0,72.0,16.5,10.5,0.0,0.0,0.0,0.0,0.0,10.5,2.0,0.0,1.0,0.0,0.0,1.0,2.0,27.0,0.0,72.0,0.0,0.0,72.0,27.0,6.0,0.0,72.0,0.0,0.0,72.0,6.0
66,1,0,25,2539,2675,137,2,13.0,13.0,45.0,66.0,13.0,13.0,15.0,16.5,17.75,14.5,55.5,13.0,13.0,12.0,17.5,18.0,12.5,55.5,0.0,0.0,6.4807406984078604,4.7169905660283016,7.3612159321677284,5.6789083458002736,3.5,1.0,1.0,3.0,4.0,4.0,4.0,2.0,13.0,13.0,24.0,22.0,26.0,24.0,59.0,13.0,13.0,9.0,9.0,9.0,9.0,52.0,137.0,0.0,0.0,0.0,0.0,137.0,0.0,0.0,0.0,0.0,0.0,137.0,137.0,0.0,0.0,0.0,0.0,0.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,137.0,0.0,0.0,0.0,0.0,0.0,137.0,137.0,0.0,0.0,0.0,0.0,0.0,137.0
66,1,0,26,2676,2739,64,3,0.0,0.0,11.0,53.0,0.0,0.0,11.0,53.0,11.0,11.0,64.0,0.0,0.0,11.0,53.0,11.0,11.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,11.0,53.0,11.0,11.0,64.0,0.0,0.0,11.0,53.0,11.0,11.0,64.0,64.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,64.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,0.0,0.0,0.0,0.0,0.0,64.0
66,1,0,27,2740,2999,260,1,45.0,29.0,11.0,175.0,22.5,29.0,11.0,43.75,21.25,20.0,46.5,22.5,29.0,11.0,19.0,20.0,20.0,24.5,12.5,0.0,0.0,48.894657172333254,10.96300597464035,9.0,47.4894725176012,2.0,1.0,1.0,4.0,4.0,2.0,4.0,35.0,29.0,11.0,128.0,35.0,29.0,128.0,10.0,29.0,11.0,9.0,10.0,11.0,9.0,235.0,0.0,25.0,0.0,0.0,117.5,0.0,12.5,0.0,0.0,12.5,117.5,117.5,0.0,12.5,0.0,0.0,12.5,117.5,37.5,0.0,8.5,0.0,0.0,8.5,37.5,2.0,0.0,2.0,0.0,0.0,2.0,2.0,155.0,0.0,21.0,0.0,0.0,21.0,155.0,80.0,0.0,4.0,0.0,0.0,4.0,80.0
66,1,3000,0,3000,3067,68,1,0.0,0.0,23.0,45.0,0.0,0.0,23.0,45.0,23.0,23.0,68.0,0.0,0.0,23.0,45.0,23.0,23.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,23.0,45.0,23.0,23.0,68.0,0.0,0.0,23.0,45.0,23.0,23.0,68.0,16.0,0.0,52.0,0.0,0.0,16.0,0.0,52.0,0.0,0.0,52.0,16.0,16.0,0.0,52.0,0.0,0.0,52.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,16.0,0.0,52.0,0.0,0.0,52.0,16.0,16.0,0.0,52.0,0.0,0.0,52.0,16.0
66,1,3000,1,3068,3608,541,2,157.0,77.0,118.0,189.0,39.25,25.666666666666668,23.600000000000001,27.0,50.285714285714285,27.857142857142858,51.166666666666664,17.5,23.0,24.0,26.0,24.0,23.0,44.5,40.326015176310193,17.249798710580816,12.815615474880635,13.082157969649241,56.519817727221735,22.177392423228603,37.979892340845602,4.0,3.0,5.0,7.0,7.0,7.0,6.0,109.0,48.0,46.0,46.0,182.0,73.0,111.0,13.0,6.0,8.0,11.0,8.0,6.0,11.0,541.0,0.0,0.0,0.0,0.0,541.0,0.0,0.0,0.0,0.0,0.0,541.0,541.0,0.0,0.0,0.0,0.0,0.0,541.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,541.0,0.0,0.0,0.0,0.0,0.0,541.0,541.0,0.0,0.0,0.0,0.0,0.0,541.0
66,1,3000,2,3609,3773,165,3,0.0,24.0,0.0,141.0,0.0,24.0,0.0,141.0,24.0,24.0,141.0,0.0,24.0,0.0,141.0,24.0,24.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,24.0,0.0,141.0,24.0,24.0,141.0,0.0,24.0,0.0,141.0,24.0,24.0,141.0,165.0,0.0,0.0,0.0,0.0,165.0,0.0,0.0,0.0,0.0,0.0,165.0,165.0,0.0,0.0,0.0,0.0,0.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,165.0,0.0,0.0,0.0,0.0,0.0,165.0,165.0,0.0,0.0,0.0,0.0,0.0,165.0
66,1,3000,3,3774,3989,216,1,10.0,18.0,28.0,160.0,10.0,18.0,28.0,40.0,18.666666666666668,23.0,62.666666666666664,10.0,18.0,28.0,34.5,18.0,23.0,59.0,0.0,0.0,0.0,31.567388235329194,7.3635740114581738,5.0,45.38967087589667,1.0,1.0,1.0,4.0,3.0,2.0,3.0,10.0,18.0,28.0,82.0,28.0,28.0,120.0,10.0,18.0,28.0,9.0,10.0,18.0,9.0,129.0,0.0,87.0,0.0,0.0,43.0,0.0,43.5,0.0,0.0,43.5,43.0,57.0,0.0,43.5,0.0,0.0,43.5,57.0,25.664502073226878,0.0,2.5,0.0,0.0,2.5,25.664502073226878,3.0,0.0,2.0,0.0,0.0,2.0,3.0,65.0,0.0,46.0,0.0,0.0,46.0,65.0,7.0,0.0,41.0,0.0,0.0,41.0,7.0
66,1,3000,4,3990,5346,1357,2,440.0,141.0,422.0,354.0,36.666666666666664,28.199999999999999,42.200000000000003,32.18181818181818,91.181818181818187,46.916666666666664,59.692307692307693,27.0,31.0,32.5,18.0,38.0,32.0,61.0,29.906335263433551,16.951696080333672,28.51946703569336,22.521981915930215,124.15958805418583,39.214067062159664,31.310810655512025,12.0,5.0,10.0,11.0,11.0,12.0,13.0,111.0,55.0,90.0,78.0,403.0,142.0,118.0,7.0,9.0,6.0,7.0,7.0,9.0,14.0,1357.0,0.0,0.0,0.0,0.0,1357.0,0.0,0.0,0.0,0.0,0.0,1357.0,1357.0,0.0,0.0,0.0,0.0,0.0,1357.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1357.0,0.0,0.0,0.0,0.0,0.0,1357.0,1357.0,0.0,0.0,0.0,0.0,0.0,1357.0
66,1,3000,5,5347,5413,67,4,46.0,0.0,0.0,21.0,46.0,0.0,0.0,21.0,46.0,0.0,21.0,46.0,0.0,0.0,21.0,46.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,46.0,0.0,0.0,21.0,46.0,0.0,21.0,46.0,0.0,0.0,21.0,46.0,0.0,21.0,67.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,67.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,0.0,0.0,0.0,0.0,0.0,67.0
66,1,3000,6,5414,5568,155,3,0.0,64.0,0.0,91.0,0.0,32.0,0.0,45.5,32.0,32.0,45.5,0.0,32.0,0.0,45.5,32.0,32.0,45.5,0.0,12.0,0.0,9.5,12.0,12.0,9.5,0.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,44.0,0.0,55.0,44.0,44.0,55.0,0.0,20.0,0.0,36.0,20.0,20.0,36.0,155.0,0.0,0.0,0.0,0.0,155.0,0.0,0.0,0.0,0.0,0.0,155.0,155.0,0.0,0.0,0.0,0.0,0.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,155.0,0.0,0.0,0.0,0.0,0.0,155.0,155.0,0.0,0.0,0.0,0.0,0.0,155.0
66,1,3000,7,5569,5571,3,2,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0
66,1,3000,8,5572,5608,37,3,0.0,21.0,0.0,16.0,0.0,21.0,0.0,16.0,21.0,21.0,16.0,0.0,21.0,0.0,16.0,21.0,21.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,21.0,0.0,16.0,21.0,21.0,16.0,0.0,21.0,0.0,16.0,21.0,21.0,16.0,37.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,37.0,37.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,37.0,0.0,0.0,0.0,0.0,0.0,37.0,37.0,0.0,0.0,0.0,0.0,0.0,37.0
66,1,3000,9,5609,5767,159,1,8.0,122.0,0.0,29.0,8.0,61.0,0.0,14.5,65.0,61.0,14.5,8.0,61.0,0.0,14.5,65.0,61.0,14.5,0.0,29.0,0.0,1.5,25.0,29.0,1.5,1.0,2.0,0.0,2.0,2.0,2.0,2.0,8.0,90.0,0.0,16.0,90.0,90.0,16.0,8.0,32.0,0.0,13.0,40.0,32.0,13.0,11.0,0.0,148.0,0.0,0.0,11.0,0.0,148.0,0.0,0.0,148.0,11.0,11.0,0.0,148.0,0.0,0.0,148.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,11.0,0.0,148.0,0.0,0.0,148.0,11.0,11.0,0.0,148.0,0.0,0.0,148.0,11.0
66,1,3000,10,5768,5817,50,2,33.0,0.0,17.0,0.0,33.0,0.0,17.0,0.0,50.0,17.0,17.0,33.0,0.0,17.0,0.0,50.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,33.0,0.0,17.0,0.0,50.0,17.0,17.0,33.0,0.0,17.0,0.0,50.0,17.0,17.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0
66,1,3000,11,5818,5937,120,1,0.0,50.0,2.0,68.0,0.0,50.0,2.0,68.0,52.0,52.0,35.0,0.0,50.0,2.0,68.0,52.0,52.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,50.0,2.0,68.0,52.0,52.0,68.0,0.0,50.0,2.0,68.0,52.0,52.0,2.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,120.0,0.0,0.0,0.0,120.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,120.0,0.0,0.0,120.0,0.0,0.0,0.0,120.0,0.0,0.0,120.0,0.0
66,1,3000,12,5938,5997,60,3,0.0,18.0,0.0,42.0,0.0,18.0,0.0,21.0,18.0,18.0,21.0,0.0,18.0,0.0,21.0,18.0,18.0,21.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,1.0,0.0,2.0,1.0,1.0,2.0,0.0,18.0,0.0,26.0,18.0,18.0,26.0,0.0,18.0,0.0,16.0,18.0,18.0,16.0,47.0,0.0,13.0,0.0,0.0,47.0,0.0,13.0,0.0,0.0,13.0,47.0,47.0,0.0,13.0,0.0,0.0,13.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,47.0,0.0,13.0,0.0,0.0,13.0,47.0,47.0,0.0,13.0,0.0,0.0,13.0,47.0
66,1,3000,13,5998,5999,2,1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0
66,1,6000,0,6000,6113,114,1,0.0,41.0,6.0,67.0,0.0,20.5,6.0,22.333333333333332,23.5,23.5,24.333333333333332,0.0,20.5,6.0,17.0,23.5,23.5,23.0,0.0,1.5,0.0,15.965240019770729,1.5,1.5,15.542057635833023,0.0,2.0,1.0,3.0,2.0,2.0,3.0,0.0,22.0,6.0,44.0,25.0,25.0,44.0,0.0,19.0,6.0,6.0,22.0,22.0,6.0,91.0,0.0,23.0,0.0,0.0,45.5,0.0,23.0,0.0,0.0,23.0,45.5,45.5,0.0,23.0,0.0,0.0,23.0,45.5,36.5,0.0,0.0,0.0,0.0,0.0,36.5,2.0,0.0,1.0,0.0,0.0,1.0,2.0,82.0,0.0,23.0,0.0,0.0,23.0,82.0,9.0,0.0,23.0,0.0,0.0,23.0,9.0
66,1,6000,1,6114,6242,129,2,0.0,69.0,15.0,45.0,0.0,69.0,15.0,15.0,42.0,42.0,30.0,0.0,69.0,15.0,12.0,42.0,42.0,30.0,0.0,0.0,0.0,6.4807406984078604,27.0,27.0,6.0,0.0,1.0,1.0,3.0,2.0,2.0,2.0,0.0,69.0,15.0,24.0,69.0,69.0,36.0,0.0,69.0,15.0,9.0,15.0,15.0,24.0,129.0,0.0,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,129.0,129.0,0.0,0.0,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,129.0,0.0,0.0,0.0,0.0,0.0,129.0,129.0,0.0,0.0,0.0,0.0,0.0,129.0
66,1,6000,2,6243,6321,79,3,10.0,22.0,0.0,47.0,10.0,22.0,0.0,23.5,16.0,22.0,23.5,10.0,22.0,0.0,23.5,16.0,22.0,23.5,0.0,0.0,0.0,3.5,6.0,0.0,3.5,1.0,1.0,0.0,2.0,2.0,1.0,2.0,10.0,22.0,0.0,27.0,22.0,22.0,27.0,10.0,22.0,0.0,20.0,10.0,22.0,20.0,79.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,79.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0,0.0,0.0,0.0,0.0,79.0
66,1,6000,3,6322,6409,88,1,3.0,10.0,0.0,75.0,3.0,10.0,0.0,37.5,6.5,10.0,37.5,3.0,10.0,0.0,37.5,6.5,10.0,37.5,0.0,0.0,0.0,2.5,3.5,0.0,2.5,1.0,1.0,0.0,2.0,2.0,1.0,2.0,3.0,10.0,0.0,40.0,10.0,10.0,40.0,3.0,10.0,0.0,35.0,3.0,10.0,35.0,26.0,0.0,62.0,0.0,0.0,13.0,0.0,62.0,0.0,0.0,62.0,13.0,13.0,0.0,62.0,0.0,0.0,62.0,13.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,25.0,0.0,62.0,0.0,0.0,62.0,25.0,1.0,0.0,62.0,0.0,0.0,62.0,1.0
66,1,6000,4,6410,7035,626,2,173.0,183.0,74.0,196.0,28.833333333333332,36.600000000000001,24.666666666666668,39.200000000000003,86.0,32.125,54.0,35.5,35.0,22.0,33.0,40.0,30.0,59.0,11.710631447060781,20.693960471596537,12.39175353029407,25.380307326744489,109.04677895288792,18.936984316411099,21.137644144984559,6.0,5.0,3.0,5.0,5.0,8.0,5.0,40.0,74.0,41.0,77.0,303.0,74.0,77.0,11.0,12.0,11.0,9.0,11.0,11.0,22.0,626.0,0.0,0.0,0.0,0.0,626.0,0.0,0.0,0.0,0.0,0.0,626.0,626.0,0.0,0.0,0.0,0.0,0.0,626.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,626.0,0.0,0.0,0.0,0.0,0.0,626.0,626.0,0.0,0.0,0.0,0.0,0.0,626.0
66,1,6000,5,7036,7239,204,3,0.0,54.0,0.0,150.0,0.0,27.0,0.0,50.0,27.0,27.0,50.0,0.0,27.0,0.0,28.0,27.0,27.0,28.0,0.0,7.0,0.0,34.708308323320324,7.0,7.0,34.708308323320324,0.0,2.0,0.0,3.0,2.0,2.0,3.0,0.0,34.0,0.0,99.0,34.0,34.0,99.0,0.0,20.0,0.0,23.0,20.0,20.0,23.0,204.0,0.0,0.0,0.0,0.0,204.0,0.0,0.0,0.0,0.0,0.0,204.0,204.0,0.0,0.0,0.0,0.0,0.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,204.0,0.0,0.0,0.0,0.0,0.0,204.0,204.0,0.0,0.0,0.0,0.0,0.0,204.0
66,1,6000,6,7240,7445,206,1,0.0,86.0,22.0,98.0,0.0,28.666666666666668,22.0,32.666666666666664,36.0,36.0,40.0,0.0,30.0,22.0,29.0,30.0,30.0,51.0,0.0,17.98765008430939,0.0,21.791945504908206,27.27636339397171,27.27636339397171,22.992752481307377,0.0,3.0,1.0,3.0,3.0,3.0,3.0,0.0,50.0,22.0,61.0,72.0,72.0,61.0,0.0,6.0,22.0,8.0,6.0,6.0,8.0,52.0,0.0,154.0,0.0,0.0,26.0,0.0,154.0,0.0,0.0,154.0,26.0,26.0,0.0,154.0,0.0,0.0,154.0,26.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,29.0,0.0,154.0,0.0,0.0,154.0,29.0,23.0,0.0,154.0,0.0,0.0,154.0,23.0
66,1,6000,7,7446,8453,1008,2,526.0,172.0,27.0,283.0,58.444444444444443,34.399999999999999,9.0,35.375,80.555555555555557,28.428571428571427,31.0,43.0,26.0,10.0,21.5,80.0,14.0,21.0,41.638953746891893,22.383922801868309,1.4142135623730951,24.37692300106804,49.157594894405371,22.46811800152857,25.385034961567417,9.0,5.0,3.0,8.0,9.0,7.0,10.0,121.0,63.0,10.0,83.0,184.0,63.0,83.0,9.0,10.0,7.0,10.0,10.0,7.0,7.0,1008.0,0.0,0.0,0.0,0.0,1008.0,0.0,0.0,0.0,0.0,0.0,1008.0,1008.0,0.0,0.0,0.0,0.0,0.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1008.0,0.0,0.0,0.0,0.0,0.0,1008.0,1008.0,0.0,0.0,0.0,0.0,0.0,1008.0
66,1,6000,8,8454,8730,277,3,0.0,189.0,22.0,66.0,0.0,94.5,22.0,66.0,105.5,105.5,44.0,0.0,94.5,22.0,66.0,105.5,105.5,44.0,0.0,16.5,0.0,0.0,27.5,27.5,22.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,111.0,22.0,66.0,133.0,133.0,66.0,0.0,78.0,22.0,66.0,78.0,78.0,22.0,277.0,0.0,0.0,0.0,0.0,277.0,0.0,0.0,0.0,0.0,0.0,277.0,277.0,0.0,0.0,0.0,0.0,0.0,277.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,277.0,0.0,0.0,0.0,0.0,0.0,277.0,277.0,0.0,0.0,0.0,0.0,0.0,277.0
66,1,6000,9,8731,8794,64,1,0.0,12.0,0.0,52.0,0.0,6.0,0.0,52.0,6.0,6.0,52.0,0.0,6.0,0.0,52.0,6.0,6.0,52.0,0.0,5.0,0.0,0.0,5.0,5.0,0.0,0.0,2.0,0.0,1.0,2.0,2.0,1.0,0.0,11.0,0.0,52.0,11.0,11.0,52.0,0.0,1.0,0.0,52.0,1.0,1.0,52.0,17.0,0.0,47.0,0.0,0.0,17.0,0.0,47.0,0.0,0.0,47.0,17.0,17.0,0.0,47.0,0.0,0.0,47.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,17.0,0.0,47.0,0.0,0.0,47.0,17.0,17.0,0.0,47.0,0.0,0.0,47.0,17.0
66,1,6000,10,8795,8871,77,2,0.0,18.0,0.0,59.0,0.0,9.0,0.0,59.0,9.0,9.0,59.0,0.0,9.0,0.0,59.0,9.0,9.0,59.0,0.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,1.0,2.0,2.0,1.0,0.0,12.0,0.0,59.0,12.0,12.0,59.0,0.0,6.0,0.0,59.0,6.0,6.0,59.0,32.0,0.0,45.0,0.0,0.0,32.0,0.0,45.0,0.0,0.0,45.0,32.0,32.0,0.0,45.0,0.0,0.0,45.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,32.0,0.0,45.0,0.0,0.0,45.0,32.0,32.0,0.0,45.0,0.0,0.0,45.0,32.0
66,1,6000,11,8872,8923,52,3,5.0,35.0,0.0,12.0,5.0,35.0,0.0,12.0,20.0,35.0,12.0,5.0,35.0,0.0,12.0,20.0,35.0,12.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,5.0,35.0,0.0,12.0,35.0,35.0,12.0,5.0,35.0,0.0,12.0,5.0,35.0,12.0,52.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,52.0,52.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,52.0,0.0,0.0,0.0,0.0,0.0,52.0,52.0,0.0,0.0,0.0,0.0,0.0,52.0
